DESCRICAO DA CLASSE,SIGLA DA CLASSE,DESCRICAO DO TIPO 1,SIGLA DO TIPO 1,CODIGO DO AGRUPADOR,DESCRICAO DO AGRUPADOR,CODIGO  DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,ORIGEM DE PREÇO,CUSTO TOTAL,VINCULO
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100360,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 6 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1.128,60",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100361,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 7 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1.417,51",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100362,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 8 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1.799,32",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100363,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 9 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1.865,02",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100364,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 10 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2.037,38",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100365,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 11 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2.363,34",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100366,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 12 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2.520,06",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100367,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 3 M, PARA TELHA ONDULADA DE FIBROCIMENTO, ALUMÍNIO, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"686,30",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100368,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 4 M, PARA TELHA ONDULADA DE FIBROCIMENTO, ALUMÍNIO, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"951,15",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100369,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 5 M, PARA TELHA ONDULADA DE FIBROCIMENTO, ALUMÍNIO, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"995,87",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100370,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 6 M, PARA TELHA ONDULADA DE FIBROCIMENTO, ALUMÍNIO, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1.171,76",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100371,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 7 M, PARA TELHA ONDULADA DE FIBROCIMENTO, ALUMÍNIO, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1.357,56",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100372,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 8 M, PARA TELHA ONDULADA DE FIBROCIMENTO, ALUMÍNIO, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1.703,49",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100373,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 9 M, PARA TELHA ONDULADA DE FIBROCIMENTO, ALUMÍNIO, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1.758,42",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100374,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 10 M, PARA TELHA ONDULADA DE FIBROCIMENTO, ALUMÍNIO, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1.894,56",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100375,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 11 M, PARA TELHA ONDULADA DE FIBROCIMENTO, ALUMÍNIO, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2.155,55",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100376,"FABRICAÇÃO E INSTALAÇÃO DE MEIA TESOURA DE MADEIRA NÃO APARELHADA, COM VÃO DE 12 M, PARA TELHA ONDULADA DE FIBROCIMENTO, ALUMÍNIO, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2.096,01",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100377,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA EM AÇO, VÃOS MAIORES OU IGUAIS A 3,0 M E MENORES OU IGUAL A 6,0 M, INCLUSO IÇAMENTO. AF_07/2019",KG,COEFICIENTE DE REPRESENTATIVIDADE,"8,30",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100378,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA EM AÇO, VÃOS MAIORES QUE 6,0 M E MENORES QUE 12,0 M, INCLUSO IÇAMENTO. AF_07/2019",KG,COEFICIENTE DE REPRESENTATIVIDADE,"7,44",CAIXA REFERENCIAL
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,100382,"FABRICAÇÃO E INSTALAÇÃO DE PONTALETES DE MADEIRA NÃO APARELHADA PARA TELHADOS COM ATÉ 2 ÁGUAS E COM TELHA ONDULADA DE FIBROCIMENTO, ALUMÍNIO OU PLÁSTICA EM EDIFÍCIO RESIDENCIAL TÉRREO, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"15,84",CAIXA REFERENCIAL
COBERTURA,COBE,TELHAMENTO COM TELHA DE VIDRO,0302,,,94444,"TELHAMENTO COM TELHA DE ENCAIXE, TIPO FRANCESA DE VIDRO, COM ATÉ 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"482,24",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,REBAIXAMENTO DO LENCOL FREATICO,0027,73882,MEIA CANA DE CONCRETO,73882/1,"CALHA EM CONCRETO SIMPLES, EM MEIA CANA, DIAMETRO 200 MM",M,COEFICIENTE DE REPRESENTATIVIDADE,"28,62",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,REBAIXAMENTO DO LENCOL FREATICO,0027,73882,MEIA CANA DE CONCRETO,73882/5,"CALHA EM CONCRETO SIMPLES, EM MEIA CANA DE CONCRETO, DIAMETRO 600 MM",M,COEFICIENTE DE REPRESENTATIVIDADE,"81,40",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,73816,DRENAGEM SUBTERRANEA,73816/1,EXECUCAO DE DRENO COM TUBOS DE PVC CORRUGADO FLEXIVEL PERFURADO - DN 100,M,COEFICIENTE DE REPRESENTATIVIDADE,"29,38",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,73816,DRENAGEM SUBTERRANEA,73816/2,"EXECUCAO DE DRENO VERTICAL COM PEDRISCO, DIAMETRO 200MM",M,COEFICIENTE DE REPRESENTATIVIDADE,"27,25",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,73881,DRENO COM MANTA GEOTEXTIL,73881/1,EXECUCAO DE DRENO COM MANTA GEOTEXTIL 200 G/M2,M2,COEFICIENTE DE REPRESENTATIVIDADE,"6,23",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,73881,DRENO COM MANTA GEOTEXTIL,73881/3,EXECUCAO DE DRENO COM MANTA GEOTEXTIL 400 G/M2,M2,COEFICIENTE DE REPRESENTATIVIDADE,"12,15",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,73883,DRENO FRANCES C/MATERIAL FILTRANTE,73883/1,EXECUCAO DE DRENO FRANCES COM AREIA MEDIA,M3,COLETADO,"86,34",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,73883,DRENO FRANCES C/MATERIAL FILTRANTE,73883/2,EXECUCAO DE DRENO FRANCES COM BRITA NUM 2,M3,COLETADO,"93,44",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,73883,DRENO FRANCES C/MATERIAL FILTRANTE,73883/3,EXECUCAO DE DRENO FRANCES COM CASCALHO,M3,COEFICIENTE DE REPRESENTATIVIDADE,"58,21",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,73969,DRENOS DE CHORUME EM TUBOS DRENANTES - MMA,73969/1,"EXECUCAO DE DRENOS DE CHORUME EM TUBOS DRENANTES DE CONCRETO, DIAM=200MM, ENVOLTOS EM BRITA E GEOTEXTIL",M,COEFICIENTE DE REPRESENTATIVIDADE,"66,88",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,74017,EXECUCAO DE DRENOS DE CHORUME EM TUBOS DRENANTES,74017/1,"EXECUCAO DE DRENOS DE CHORUME EM TUBOS DRENANTES, PVC, DIAM=100 MM, ENVOLTOS EM BRITA E GEOTEXTIL",M,COEFICIENTE DE REPRESENTATIVIDADE,"47,55",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,74017,EXECUCAO DE DRENOS DE CHORUME EM TUBOS DRENANTES,74017/2,"EXECUCAO DE DRENOS DE CHORUME EM TUBOS DRENANTES, PVC, DIAM=150 MM, ENVOLTOS EM BRITA E GEOTEXTIL",M,COEFICIENTE DE REPRESENTATIVIDADE,"65,28",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,75029,TUBULAÇÃO EM PVC CORRUGADO RIGIDO PERFURADO P/ DRENAGEM,75029/1,TUBO PVC CORRUGADO RIGIDO PERFURADO DN 150 PARA DRENAGEM - FORNECIMENTO E INSTALACAO,M,COEFICIENTE DE REPRESENTATIVIDADE,"46,57",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83651,TUBO PVC CORRUGADO PERFURADO 100 MM C/ JUNTA ELASTICA PARA DRENAGEM.,M,COEFICIENTE DE REPRESENTATIVIDADE,"33,89",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83658,"EXECUCAO DRENO PROFUNDO, COM CORTE TRAPEZOIDAL EM SOLO, DE 70X80X150CM EXCL TUBO INCL MATERIAL EXECUCAO, COM SELO ENCHIMENTO MATERIAL DRENANTE E ESCAVACAO",M,COEFICIENTE DE REPRESENTATIVIDADE,"179,40",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83661,"EXECUCAO DE DRENO PROFUNDO, CORTE EM SOLO, COM TUBO POROSO D=0,20M",M,COEFICIENTE DE REPRESENTATIVIDADE,"105,09",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83662,EXECUCAO DE DRENO CEGO,M3,COEFICIENTE DE REPRESENTATIVIDADE,"91,65",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83664,"EXECUCAO DE DRENO DE TUBO DE CONRETO SIMPLES POROSO D=0,20 M (0,5MX0,5M) PARA GALERIAS DE AGUAS PLUVIAIS",M,COEFICIENTE DE REPRESENTATIVIDADE,"63,67",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83665,FORNECIMENTO E INSTALACAO DE MANTA BIDIM RT - 14,M2,COEFICIENTE DE REPRESENTATIVIDADE,"8,07",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83669,FORNECIMENTO/INSTALACAO MANTA BIDIM RT-16,M2,COEFICIENTE DE REPRESENTATIVIDADE,"9,59",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83670,TUBO PVC DN 75 MM PARA DRENAGEM - FORNECIMENTO E INSTALACAO,M,COEFICIENTE DE REPRESENTATIVIDADE,"53,91",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83671,TUBO PVC DN 100 MM PARA DRENAGEM - FORNECIMENTO E INSTALACAO,M,COEFICIENTE DE REPRESENTATIVIDADE,"57,81",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83679,TUBO PVC D=2” COM MATERIAL DRENANTE PARA DRENO/BARBACA - FORNECIMENTO E INSTALACAO,M,COEFICIENTE DE REPRESENTATIVIDADE,"15,59",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83680,"TUBO PVC D=3"" COM MATERIAL DRENANTE PARA DRENO/BARBACA - FORNECIMENTO E INSTALACAO",M,COEFICIENTE DE REPRESENTATIVIDADE,"18,56",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83681,"TUBO PVC D=4"" COM MATERIAL DRENANTE PARA DRENO/BARBACA - FORNECIMENTO E INSTALACAO",M,COEFICIENTE DE REPRESENTATIVIDADE,"19,86",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83682,CAMADA VERTICAL DRENANTE C/ PEDRA BRITADA NUMS 1 E 2,M3,COEFICIENTE DE REPRESENTATIVIDADE,"99,93",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83729,FORNECIMENTO/INSTALACAO DE MANTA BIDIM RT-31,M2,COEFICIENTE DE REPRESENTATIVIDADE,"18,73",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,DRENOS,0028,,,83739,FORNECIMENTO/INSTALACAO DE MANTA BIDIM RT-10,M2,COEFICIENTE DE REPRESENTATIVIDADE,"6,57",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,ENROCAMENTOS,0029,,,6454,FORNECIMENTO E LANCAMENTO DE PEDRA DE MAO,M3,COEFICIENTE DE REPRESENTATIVIDADE,"165,36",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,ENROCAMENTOS,0029,,,73611,ENROCAMENTO COM PEDRA ARGAMASSADA TRAÇO 1:4 COM PEDRA DE MÃO,M3,COEFICIENTE DE REPRESENTATIVIDADE,"369,54",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,ENROCAMENTOS,0029,,,73697,"ENROCAMENTO MANUAL, SEM ARRUMACAO DO MATERIAL",M3,COEFICIENTE DE REPRESENTATIVIDADE,"162,40",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,ENROCAMENTOS,0029,,,73698,"ENROCAMENTO MANUAL, COM ARRUMACAO DO MATERIAL",M3,COEFICIENTE DE REPRESENTATIVIDADE,"221,65",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,ENSECADEIRAS,0030,73890,ENSECADEIRA DE MADEIRA,73890/1,ENSECADEIRA DE MADEIRA COM PAREDE SIMPLES,M2,COEFICIENTE DE REPRESENTATIVIDADE,"137,88",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,ENSECADEIRAS,0030,73890,ENSECADEIRA DE MADEIRA,73890/2,ENSECADEIRA DE MADEIRA COM PAREDE DUPLA,M2,COEFICIENTE DE REPRESENTATIVIDADE,"348,24",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92743,"MURO DE GABIÃO, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO, DE GRAVIDADE, COM GAIOLAS DE COMPRIMENTO IGUAL A 2 M, PARA MUROS COM ALTURA MENOR OU IGUAL A 4 M – FORNECIMENTO E EXECUÇÃO. AF_12/2015",M3,COEFICIENTE DE REPRESENTATIVIDADE,"488,09",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92744,"MURO DE GABIÃO, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO, DE GRAVIDADE, COM GAIOLAS DE COMPRIMENTO IGUAL A 5 M, PARA MUROS COM ALTURA MENOR OU IGUAL A 4 M – FORNECIMENTO E EXECUÇÃO. AF_12/2015",M3,COEFICIENTE DE REPRESENTATIVIDADE,"466,65",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92745,"MURO DE GABIÃO, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO, DE GRAVIDADE, COM GAIOLAS DE COMPRIMENTO IGUAL A 2 M, PARA MUROS COM ALTURA MAIOR QUE 4 M E MENOR OU IGUAL A 6 M – FORNECIMENTO E EXECUÇÃO. AF_12/2015",M3,COEFICIENTE DE REPRESENTATIVIDADE,"611,76",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92746,"MURO DE GABIÃO, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO, DE GRAVIDADE, COM GAIOLAS DE COMPRIMENTO IGUAL A 5 M, PARA MUROS COM ALTURA MAIOR QUE 4 M E MENOR OU IGUAL A 6 M   FORNECIMENTO E EXECUÇÃO. AF_12/2015",M3,COEFICIENTE DE REPRESENTATIVIDADE,"557,97",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92747,"MURO DE GABIÃO, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO, DE GRAVIDADE, COM GAIOLAS DE COMPRIMENTO IGUAL A 2 M, PARA MUROS COM ALTURA MAIOR QUE 6 M E MENOR OU IGUAL A 10 M   FORNECIMENTO E EXECUÇÃO. AF_12/2015",M3,COEFICIENTE DE REPRESENTATIVIDADE,"681,93",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92748,"MURO DE GABIÃO, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO, DE GRAVIDADE, COM GAIOLAS DE COMPRIMENTO IGUAL A 5 M, PARA MUROS COM ALTURA MAIOR QUE 6 M E MENOR OU IGUAL A 10 M– FORNECIMENTO E EXECUÇÃO. AF_12/2015",M3,COEFICIENTE DE REPRESENTATIVIDADE,"610,05",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92749,"MURO DE GABIÃO, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO, COM SOLO REFORÇADO, PARA MUROS COM ALTURA MENOR OU IGUAL A 4 M   FORNECIMENTO E EXECUÇÃO. AF_12/2015",M3,COEFICIENTE DE REPRESENTATIVIDADE,"708,67",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92750,"MURO DE GABIÃO, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO, COM SOLO REFORÇADO, PARA MUROS COM ALTURA MAIOR QUE 4 M E MENOR OU IGUAL A 12 M   FORNECIMENTO E EXECUÇÃO. AF_12/2015",M3,COEFICIENTE DE REPRESENTATIVIDADE,"1.236,98",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92751,"MURO DE GABIÃO, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO, COM SOLO REFORÇADO, PARA MUROS COM ALTURA MAIOR QUE 12 M E MENOR OU IGUAL A 20 M    FORNECIMENTO E EXECUÇÃO. AF_12/2015",M3,COEFICIENTE DE REPRESENTATIVIDADE,"1.543,83",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92752,"MURO DE GABIÃO, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO, COM SOLO REFORÇADO, PARA MUROS COM ALTURA MAIOR QUE 20 M E MENOR OU IGUAL A 28 M   FORNECIMENTO E EXECUÇÃO. AF_12/2015",M3,COEFICIENTE DE REPRESENTATIVIDADE,"1.849,50",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92753,"MURO DE GABIÃO, ENCHIMENTO COM RESÍDUO DE CONSTRUÇÃO E DEMOLIÇÃO, DE GRAVIDADE, COM GAIOLA TRAPEZOIDAL DE COMPRIMENTO IGUAL A 2 M, PARA MUROS COM ALTURA MENOR OU IGUAL A 2 M   FORNECIMENTO E EXECUÇÃO. AF_12/2015",M3,COEFICIENTE DE REPRESENTATIVIDADE,"481,72",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92754,"MURO DE GABIÃO, ENCHIMENTO COM RESÍDUO DE CONSTRUÇÃO E DEMOLIÇÃO, DE GRAVIDADE, COM GAIOLA TRAPEZOIDAL DE COMPRIMENTO IGUAL A 2 M, PARA MUROS COM ALTURA MAIOR QUE 2 M E MENOR OU IGUAL A 4 M    FORNECIMENTO E EXECUÇÃO. AF_12/2015",M3,COEFICIENTE DE REPRESENTATIVIDADE,"439,93",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92755,"PROTEÇÃO SUPERFICIAL DE CANAL EM GABIÃO TIPO COLCHÃO, ALTURA DE 17 CENTÍMETROS, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO - FORNECIMENTO E EXECUÇÃO. AF_12/2015",M2,COEFICIENTE DE REPRESENTATIVIDADE,"183,18",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92756,"PROTEÇÃO SUPERFICIAL DE CANAL EM GABIÃO TIPO COLCHÃO, ALTURA DE 23 CENTÍMETROS, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO - FORNECIMENTO E EXECUÇÃO. AF_12/2015",M2,COEFICIENTE DE REPRESENTATIVIDADE,"206,94",CAIXA REFERENCIAL
DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIXAS,DROP,GABIOES,0031,,,92757,"PROTEÇÃO SUPERFICIAL DE CANAL EM GABIÃO TIPO COLCHÃO, ALTURA DE 30 CENTÍMETROS, ENCHIMENTO COM PEDRA DE MÃO TIPO RACHÃO - FORNECIMENTO E EXECUÇÃO. AF_12/2015",M2,COEFICIENTE DE REPRESENTATIVIDADE,"235,87",CAIXA REFERENCIAL
